,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
46562,Quédate - Remix,Andy Rivera,17057,2017-01-08,5zke2XVsA1jZADDgXtIomh,2017,1288579,Quédate,2016-10-20,0.3475008012552201,0.0,0.0765,0.8490000000000001,0.7440000000000001,0.0,0.599,0.8533433902862951,0.08885941644562333,0.626,0.3067293639194255,4,2016-01-01,latin,latin hip hop,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,,,,"latin,latin hip hop,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",7hIqJfRYGBWWT1Qxu6Cpd2,1467248,0.7070707070707071,NormalPeriod,0.00331227244496108
46623,Shout Out to My Ex,Little Mix,16946,2017-01-08,0YHUITU3w6ws1v8ehT264g,2017,367827,Glory Days (Deluxe),2016-11-18,0.4786818275316077,0.010526315789473684,0.0316,0.774,0.7390000000000001,5.95e-06,0.11900000000000001,0.8861050077066869,0.13641530882910194,0.823,0.4527864268920378,4,2016-01-01,dance pop,girl group,pop,post-teen pop,talent show,uk pop,,,,,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",3e7awlrlDSwF3iM0WBjGMp,7860292,0.8383838383838383,NormalPeriod,0.0009454936302800986
46644,Verano,La Oreja de Van Gogh,16739,2017-01-08,5JdMJsSyGcnVrVJACgX5AS,2017,117458,El Planeta Imaginario,2016-11-04,0.5162164489325367,0.5684210526315789,0.0497,0.636,0.838,1.69e-06,0.272,0.8519660249893418,0.010799545282303905,0.41200000000000003,0.4652856325856262,4,2016-01-01,latin,latin arena pop,latin pop,mexican pop,spanish pop,spanish pop rock,,,,,"latin,latin arena pop,latin pop,mexican pop,spanish pop,spanish pop rock",4U7lXyKdSf1JbM1aXvsodC,1951474,0.7373737373737373,NormalPeriod,0.0003019239773737105
46650,Diciembre,La Oreja de Van Gogh,17317,2017-01-11,0fwLo33lLKs03Ms2yY4ifN,2017,50353,El Planeta Imaginario,2016-11-04,0.42886767090654254,0.5473684210526316,0.127,0.597,0.8320000000000001,1.11e-06,0.19899999999999998,0.8618371429508411,0.01212580522925351,0.501,0.5730380631632458,4,2016-01-01,latin,latin arena pop,latin pop,mexican pop,spanish pop,spanish pop rock,,,,,"latin,latin arena pop,latin pop,mexican pop,spanish pop,spanish pop rock",4U7lXyKdSf1JbM1aXvsodC,1951474,0.7373737373737373,NormalPeriod,0.0001294316098750059
46653,Latina Sabrosa,Snova,16730,2017-01-08,2duYlBtpV5ZVx2dDTbpsQi,2017,81718,Latina Sabrosa,2016-11-18,0.36623343075959003,0.0,0.0574,0.773,0.885,0.0,0.183,0.9114550880529958,0.10913224706328152,0.7879999999999999,0.30016521573362137,4,2016-01-01,,,,,,,,,,,,5oOyEfGd8NxAKA41zGQhoj,3295,0.5252525252525253,NormalPeriod,0.00021005485861350334
46658,Catch & Release - Deepend Remix,Matt Simons,16338,2017-01-08,2LZwKxTPZLBCYjUhlogMZl,2017,694111,When The Lights Go Down,2015-09-30,0.35653943849947617,0.0,0.555,0.835,0.536,0.000386,0.111,0.7344964418063162,0.04660856384994316,0.107,0.3192603418694796,4,2015-01-01,dutch pop,neo-singer-songwriter,pop,tropical house,,,,,,,"dutch pop,neo-singer-songwriter,pop,tropical house",1g0fXhQMHAxlRyIBkCbuE7,171248,0.696969696969697,NormalPeriod,0.0017842016198031942
46698,Me Quema,Paulina Rubio,15992,2017-01-08,5k5HXMmbU31I6cMOWnMgSQ,2017,981417,Me Quema,2016-11-11,0.3598090381588829,0.3684210526315789,0.0617,0.748,0.7909999999999999,0.0,0.0797,0.8928278621322926,0.1758241758241758,0.687,0.237052805490246,4,2016-01-01,dance pop,latin,latin arena pop,latin pop,mexican pop,,,,,,"dance pop,latin,latin arena pop,latin pop,mexican pop",1d6dwipPrsFSJVmFTTdFSS,1664427,0.696969696969697,NormalPeriod,0.002522717261507729
46753,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,15768,2017-01-08,7yyRTcZmCiyzzJlNzGC9Ol,2017,159611,Big Baby DRAM,2016-10-21,0.4283701751280812,0.7368421052631579,0.23600000000000002,0.8859999999999999,0.525,0.0,0.057,0.775653428655757,0.20424403183023876,0.708,0.5797991993391372,4,2016-01-01,pop rap,rap,trap,virginia hip hop,,,,,,,"pop rap,rap,trap,virginia hip hop",5M0lbkGluOPXLeFjApw8r8,786475,0.6767676767676768,NormalPeriod,0.00041027761372231186
46763,Ya Estoy Mejor (feat. Andy Rivera) - Remix,Legarda,15365,2017-01-08,2VCda72uH9Bz31jkNgj18Q,2017,1156560,Ya Estoy Mejor (feat. Andy Rivera) [Remix],2016-11-18,0.39592531822987176,0.4,0.19399999999999998,0.713,0.7070000000000001,0.0,0.16899999999999998,0.8679696979634671,0.07370215990905646,0.84,0.7950308190887716,4,2016-01-01,latin viral pop,pop reggaeton,,,,,,,,,"latin viral pop,pop reggaeton",3XC7vn6odSKiwiRDloI9Vs,202318,0.4646464646464646,NormalPeriod,0.0029729196416705427
46824,Todo No Es Casualidad - Versión Radio,India Martinez,14683,2017-01-08,7hJ50qGogxnnOto7kISbSQ,2017,94026,Te Cuento un Secreto,2016-10-21,0.3903356661420637,0.4947368421052632,0.125,0.621,0.787,0.0,0.138,0.8571803364706654,0.01686244789693065,0.28300000000000003,0.5664739149774417,4,2016-01-01,latin arena pop,spanish pop,,,,,,,,,"latin arena pop,spanish pop",6FOpWOxsjQxKEbLiJpU1xV,594138,0.6767676767676768,NormalPeriod,0.0002416923827797213
46830,Gris (feat. Prince Royce),India Martinez,14689,2017-01-12,2ScLXbekWkLv65ySA00ysl,2017,480221,Te Cuento un Secreto,2016-10-21,0.3328653365032744,0.4947368421052632,0.455,0.736,0.691,0.0,0.602,0.8782999376906175,0.039408866995073885,0.703,0.36965749507530027,4,2016-01-01,latin arena pop,spanish pop,,,,,,,,,"latin arena pop,spanish pop",6FOpWOxsjQxKEbLiJpU1xV,594138,0.6767676767676768,NormalPeriod,0.001234400673758966
46859,Come,Jain,14227,2017-01-08,1YrC8s6yZWw23QxW6rfM9f,2017,268847,Zanaka,2016-10-21,0.27783225781761994,0.6526315789473685,0.23199999999999998,0.818,0.7829999999999999,0.00886,0.0803,0.8037254451841407,0.04016672982190224,0.8190000000000001,0.2875071487577048,4,2016-01-01,french indie pop,,,,,,,,,,french indie pop,2HHmvvSQ44ePDH7IKVzgK0,629113,0.6161616161616161,NormalPeriod,0.0006910670669089372
46876,The Ocean (feat. Shy Martin),Mike Perry,14137,2017-01-08,2CPqh63wRVscbceKcPxwvv,2017,42047,The Ocean (feat. Shy Martin),2016-04-15,0.3284141843700221,0.7894736842105263,0.0225,0.632,0.575,1.81e-06,0.10400000000000001,0.8055619322467451,0.010989010989010992,0.188,0.2242485861345873,4,2016-01-01,dance pop,deep tropical house,edm,electro house,pop,pop edm,swedish tropical house,tropical house,,,"dance pop,deep tropical house,edm,electro house,pop,pop edm,swedish tropical house,tropical house",6lB8vOoI4DRrrVxXwuV19c,1008251,0.7171717171717171,NormalPeriod,0.00010808116498350395
46879,Caroline,Aminé,13923,2017-01-08,5GFDrUTLGJix84sNhjCG0g,2017,117471,Caroline,2016-08-26,0.3913952364779213,0.010526315789473684,0.303,0.945,0.39399999999999996,0.0,0.131,0.7369232282819008,0.8882152330428191,0.743,0.4150155684056682,4,2016-01-01,hip hop,pop rap,portland hip hop,rap,underground hip hop,,,,,,"hip hop,pop rap,portland hip hop,rap,underground hip hop",3Gm5F95VdRxW3mqCn8RPBJ,1374402,0.8080808080808081,NormalPeriod,0.00030195739367320357
46887,Mayor Que Yo 3,Luny Tunes,13635,2017-01-08,0bMRpUsk1IWi5O2NIkWsqR,2017,162197,Dance Latin # 1 Hits,2016-04-22,0.6294278320186371,0.5368421052631579,0.0918,0.7559999999999999,0.9570000000000001,0.0,0.212,0.8994523333224018,0.17014020462296325,0.45799999999999996,0.2367605007307619,4,2016-01-01,latin,latin hip hop,reggaeton,reggaeton flow,tropical,,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",5pZE9tgrhmIGWAsJZ7YxNK,784011,0.6666666666666666,NormalPeriod,0.0004169248868368585
46897,El cielo que me das,Rosana,15174,2017-01-09,60ACK7b0zVJyyQkJ1X2dB3,2017,306973,En la memoria de la piel,2016-11-04,0.4507670523853488,0.4736842105263158,0.0852,0.672,0.6809999999999999,0.0,0.135,0.8292067031777786,0.03959833270178098,0.617,0.3285696130139162,4,2016-01-01,cantautor,latin,latin pop,mexican pop,musica canaria,nueva cancion,spanish pop,,,,"cantautor,latin,latin pop,mexican pop,musica canaria,nueva cancion,spanish pop",5ttV0N9HvMH3KLqNKcS2M0,517490,0.6565656565656566,NormalPeriod,0.0007890693618684128
46915,Don't Be So Shy - Filatov & Karas Remix,Imany,14832,2017-01-09,00vk0sEfb6mr2ehwSw0Uhn,2017,49593,The Wrong Kind Of War,2016-08-26,0.3494907843690653,0.6421052631578947,0.057,0.773,0.8490000000000001,0.0103,0.397,0.7443347653559834,0.06726032588101552,0.9129999999999999,0.41452627565609707,4,2016-01-01,french indie pop,,,,,,,,,,french indie pop,74eY8wbrhhVD7pACbBHwHw,191974,0.5959595959595959,NormalPeriod,0.0001274780415969489
46918,Good Life,Sweet California,14577,2017-01-09,62CNxOxeAo23H9bei584Ii,2017,31025,3,2016-12-02,0.4084296832769664,0.43157894736842106,0.107,0.64,0.828,2.26e-06,0.125,0.9354605975141836,0.010420613868889731,0.7490000000000001,0.2875262121115842,4,2016-01-01,latin viral pop,,,,,,,,,,latin viral pop,0D48D7HFC7NtWKftvsDIXq,254367,0.4545454545454545,NormalPeriod,7.974928398252455e-05
46920,"i hate u, i love u (feat. olivia o'brien)",gnash,13950,2017-01-09,7vRriwrloYVaoAe3a9wJHe,2017,75240,us,2016-03-25,0.4901457566958626,0.8526315789473684,0.687,0.49200000000000005,0.275,0.0,0.10099999999999999,0.5785590135440921,0.5244410761652141,0.18,0.2405350447988816,4,2016-01-01,pop,,,,,,,,,,pop,3iri9nBFs9e4wN7PLIetAw,1486861,0.7474747474747475,NormalPeriod,0.00019340325952764374
46925,Dynamite (feat. Pretty Sister),Nause,13918,2017-01-09,2Ae5awwKvQpTBKQHr1TYCg,2017,13918,Dynamite (feat. Pretty Sister),2016-08-26,0.3571493491894167,0.5789473684210527,0.0548,0.8109999999999999,0.8009999999999999,2.09e-05,0.0742,0.8212376611025481,0.10799545282303903,0.693,0.3196797356548262,4,2016-01-01,edm,progressive electro house,swedish pop,,,,,,,,"edm,progressive electro house,swedish pop",4PVn1b2WnnXdq80C7uaZLZ,196067,0.5252525252525253,NormalPeriod,3.5776004334207144e-05
46926,Hero,Family of the Year,13829,2017-01-09,0yKK9to5WLMT35x8dRU1W5,2017,61497,Loma Vista,2012,0.3448363286724995,0.5789473684210527,0.244,0.344,0.524,1.01e-05,0.109,0.8275013937625029,0.008147025388404701,0.22,0.7602020715511215,4,2012-01-01,stomp and holler,,,,,,,,,,stomp and holler,7zsin6IgVsR1rqSRCNYDwq,139477,0.5555555555555556,NormalPeriod,0.000158077089994305
46930,On Hold,The xx,15028,2017-01-10,5CPqOpKSk0QcJ3dGdaWcRB,2017,358931,I See You,2017-01-13,0.4258061584237038,0.6842105263157895,0.0522,0.723,0.669,0.192,0.109,0.7955268422260847,0.021978021978021976,0.35,0.4467433437122704,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,0.000922626599488526
46949,Dangerous,The xx,35616,2017-01-13,33B2QbtAj8mbDpwvGTOnBt,2017,67238,I See You,2017-01-13,0.4876750204499466,0.5894736842105263,0.00224,0.774,0.7090000000000001,0.00224,0.21,0.8157937887383989,0.044145509662751034,0.565,0.4145326301073902,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,0.00017283424194736456
46952,Say Something Loving,The xx,29109,2017-01-13,728zbo72kOoYdGR3AhNsyF,2017,61857,I See You,2017-01-13,0.4598654847952853,0.6105263157894737,0.29600000000000004,0.627,0.721,6.409999999999999e-05,0.231,0.7627980192175253,0.013641530882910195,0.38299999999999995,0.4786998792654255,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,0.00015900246444180567
46955,Lips,The xx,20743,2017-01-13,1onfcprzpSGh2LqrBh17AA,2017,20743,I See You,2017-01-13,0.3695819600376949,0.5578947368421052,0.494,0.523,0.591,0.511,0.0788,0.7303315515036238,0.05892383478590375,0.195,0.7574061129821441,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,5.331956156807435e-05
46956,A Violent Noise,The xx,20515,2017-01-13,661bbtA19xopO3lH0J4Qvr,2017,20515,I See You,2017-01-13,0.4337780499122207,0.5684210526315789,0.745,0.5489999999999999,0.423,0.172,0.127,0.7266257829665825,0.026714664645699132,0.14400000000000002,0.41048484463366586,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,5.273349108465725e-05
46957,Performance,The xx,18449,2017-01-13,5UCsGZSezdlGA1bY3QMgXG,2017,18449,I See You,2017-01-13,0.4781388874272293,0.4842105263157895,0.494,0.27699999999999997,0.313,0.00027,0.106,0.7093103335191683,0.02860932171276999,0.0582,0.19208235368875887,1,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,4.742286994983386e-05
46958,Replica,The xx,17414,2017-01-13,4O4xuKdvJvl7HpFlYGwudS,2017,17414,I See You,2017-01-13,0.4852832138227289,0.5578947368421052,0.46799999999999997,0.623,0.44,0.502,0.177,0.6594300331223559,0.017999242137173174,0.511,0.16032916057698413,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,4.476241841326938e-05
46959,I Dare You,The xx,16346,2017-01-13,044qU7kwVZaDwzWnRsmVVL,2017,16346,I See You,2017-01-13,0.447684013642865,0.6631578947368421,0.623,0.752,0.5429999999999999,0.0706,0.107,0.7070147246909126,0.03145130731337628,0.282,0.4527800724407448,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,4.201714088568401e-05
46960,Brave For You,The xx,16204,2017-01-13,53e5O0USYgSCv4md0CXpMY,2017,16204,I See You,2017-01-13,0.4950728783479314,0.4736842105263158,0.664,0.54,0.41700000000000004,0.000425,0.106,0.6556914701734824,0.014209928003031455,0.281,0.508451420219864,4,2017-01-01,downtempo,dream pop,indietronica,,,,,,,,"downtempo,dream pop,indietronica",3iOvXCl6edW5Um0fXEBRXy,3479340,0.7171717171717171,NormalPeriod,4.1652132075836515e-05
46961,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,13645,2017-01-10,0L9lXMXddmoBbBUeF7A9An,2017,13645,Nervous (The Ooh Song) [Mark McCabe Remix],2016-06-24,0.35658966643864776,0.5894736842105263,0.0732,0.43200000000000005,0.8740000000000001,6.14e-06,0.371,0.8357327911323911,0.04357711254262978,0.374,0.3120226218466035,4,2016-01-01,irish pop,neo mellow,pop,pop rock,viral pop,,,,,,"irish pop,neo mellow,pop,pop rock,viral pop",25tMQOrIU4LlUo6Sv8v5SE,462965,0.7171717171717171,NormalPeriod,3.5074262044852455e-05
46962,Tú y yo (feat. Daddy Yankee),Tommy Torres,15117,2017-01-11,5Hiu520lWG4YPrMugnNnkP,2017,15117,Tu y Yo (feat. Daddy Yankee),2016-09-30,0.5143269216970346,0.4947368421052632,0.0509,0.507,0.583,2.11e-06,0.0845,0.7570262027350539,0.08184918529746116,0.24,0.7055919171379551,4,2016-01-01,latin,latin pop,puerto rican pop,,,,,,,,"latin,latin pop,puerto rican pop",264nbMzGPSkDZqTY8nXwCG,661626,0.6767676767676768,NormalPeriod,3.8858015341299716e-05
46963,Llévame Muy Lejos,Amaral,14529,2017-01-11,4OjQ68sQeMjixftMdfDGUq,2017,14529,Nocturnal,2015-10-30,0.6951427191014461,0.4421052631578947,0.0156,0.504,0.907,0.000344,0.153,0.9072901977503032,0.02614626752557787,0.534,0.6685073393912435,4,2015-01-01,cantautor,latin arena pop,latin pop,musica aragonesa,spanish pop,spanish pop rock,spanish rock,,,,"cantautor,latin arena pop,latin pop,musica aragonesa,spanish pop,spanish pop rock,spanish rock",4OkeTQCk0fvX6VBYpOOxDi,485258,0.6565656565656566,NormalPeriod,3.7346570410381924e-05
46964,This Town,Niall Horan,15805,2017-01-12,5nA67Y0XX9JipZwYxX7Gl7,2017,15805,This Town,2016-09-29,0.4460575851363569,0.010526315789473684,0.71,0.687,0.409,0.0,0.126,0.7638146459843242,0.014967790829859797,0.16,0.3629281311558747,4,2016-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",1Hsdzj7Dlq2I7tHP7501T4,5829373,0.8383838383838383,NormalPeriod,4.062650872985658e-05
46965,Make My Love Go (feat. Sean Paul),Jay Sean,21004,2017-01-13,5mMRgTxoeBjEAZdBjPGvaC,2017,802688,Make My Love Go (feat. Sean Paul),2016-02-05,0.3962601711576823,0.6,0.0434,0.8220000000000001,0.733,0.0,0.23800000000000002,0.8768569835699996,0.049829480863963625,0.595,0.3321662324458283,4,2016-01-01,dance pop,pop,pop rap,post-teen pop,urban contemporary,,,,,,"dance pop,pop,pop rap,post-teen pop,urban contemporary",4pADjHPWyrlAF0FA7joK2H,1172153,0.7070707070707071,NormalPeriod,0.002063297123653978
46997,Solo Dance,Martin Jensen,19547,2017-01-13,6HUnnBwYZqcED1eQztxMBN,2017,1564044,Solo Dance,2016-11-04,0.3081292723645879,0.021052631578947368,0.0435,0.7440000000000001,0.836,0.0,0.19399999999999998,0.9394287213458826,0.052103069344448666,0.36,0.3826523479697528,4,2016-01-01,big room,dance pop,danish electronic,edm,electro house,pop,pop edm,tropical house,,,"big room,dance pop,danish electronic,edm,electro house,pop,pop edm,tropical house",4ehtJnVumNf6xzSCDk8aLB,942545,0.7777777777777778,NormalPeriod,0.004020350978796571
47053,No Plan,David Bowie,16250,2017-01-13,7zthczBbgCsnumcXWfNtXq,2017,16250,No Plan - EP,2017-01-08,0.4170354035216961,0.4736842105263158,0.488,0.532,0.493,0.00285,0.12,0.7120322697012429,0.006252368321333839,0.316,0.16057062972612318,4,2017-01-01,album rock,art rock,classic rock,dance rock,glam rock,permanent wave,rock,,,,"album rock,art rock,classic rock,dance rock,glam rock,permanent wave,rock",0oSGxfWSnnOXhD2fKuz2Gy,5877688,0.8181818181818182,NormalPeriod,4.177037436635049e-05
47054,Ya No Me Duele Más (feat. Farruko) - Remix,Silvestre Dangond,23638,2017-01-14,4CTjql34LKCJy5WOSgEhvA,2017,1258838,Gente Valiente,2017-02-03,0.41509086473376794,0.5578947368421052,0.175,0.7390000000000001,0.8809999999999999,0.0,0.121,0.8750532909192273,0.047745358090185666,0.8390000000000001,0.27524305776196223,4,2017-01-01,colombian pop,latin,tropical,vallenato,vallenato moderno,,,,,,"colombian pop,latin,tropical,vallenato,vallenato moderno",3OcvS8PzSGYMBvLdzY6g3e,2129395,0.6868686868686869,NormalPeriod,0.003235823663174641
47109,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,15631,2017-01-14,0uVyZywUNOp6S0dU5r8TS8,2017,15631,Prayer,2014-09-16,0.3427291470339206,0.7263157894736842,0.0219,0.76,0.8859999999999999,7.43e-06,0.623,0.8423572623225002,0.004926108374384239,0.78,0.4337230730126453,4,2014-01-01,french indie pop,french rock,,,,,,,,,"french indie pop,french rock",50OApTJurDusIo9dGTqSU4,217775,0.6464646464646465,NormalPeriod,4.0179244413564585e-05
47110,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,22095,2017-01-15,0zCfmceT1YvtZXGbR6Roht,2017,1712415,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.4354690571976637,0.0,0.018000000000000002,0.584,0.752,3.73e-06,0.647,0.798642311350146,0.06593406593406594,0.7909999999999999,0.4514837643769461,4,2016-01-01,,,,,,,,,,,,6T70tWxqyIpdVbsFvPzqM3,9798,0.5252525252525253,NormalPeriod,0.0044017363458802505
47164,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,20588,2017-01-15,0LtVx5vsq9nfpGsWgjUin6,2017,1624256,City Of Stars (From La La Land Soundtrack),2016-11-18,0.2478246518725454,0.0,0.91,0.483,0.121,0.0,0.0885,0.5217262978388483,0.02216748768472906,0.419,0.325888034568215,4,2016-01-01,hollywood,,,,,,,,,,hollywood,6kXm2YCtdUOpRYNKeKhfue,31079,0.5959595959595959,NormalPeriod,0.004175124996110214
47218,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,15674,2017-01-15,7jltqRIyxLXBDNZ1QlmnBp,2017,1322627,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.15578793285720435,0.0,0.953,0.579,0.0842,0.0423,0.0935,0.3788410454858493,0.06233421750663129,0.188,0.27605007307618984,4,2016-01-01,hollywood,,,,,,,,,,hollywood,6kXm2YCtdUOpRYNKeKhfue,31079,0.5959595959595959,NormalPeriod,0.0033997923038180337
47272,"A Lovely Night - From ""La La Land"" Soundtrack",Ryan Gosling,14417,2017-01-15,2fXH2iei02pBaSIdn5X4zJ,2017,1043016,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.4553999818222697,0.0,0.342,0.3,0.48700000000000004,0.00295,0.125,0.7348243859246385,0.05361879499810534,0.502,0.7056427527483002,4,2016-01-01,hollywood,,,,,,,,,,hollywood,6kXm2YCtdUOpRYNKeKhfue,31079,0.5959595959595959,NormalPeriod,0.002681056540928826
47322,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,16470,2017-01-15,7xE4vKvjqUTtHyJ9zi0k1q,2017,1286334,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.5106674575573914,0.0,0.0915,0.618,0.542,1.18e-05,0.223,0.717771291771882,0.321712769988632,0.273,0.4649107199593315,4,2016-01-01,hollywood,,,,,,,,,,hollywood,68Uwx1d3EbjDJhYsLjqvIq,23674,0.6060606060606061,NormalPeriod,0.0033065017070870823
47376,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,15741,2017-01-22,2lDWYLNnfYyXngjz4plpy2,2017,588605,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.4356914952139949,0.0,0.7909999999999999,0.396,0.153,0.0,0.348,0.6376545436657594,0.04604016672982191,0.308,0.4620385079748364,4,2016-01-01,hollywood,,,,,,,,,,hollywood,68Uwx1d3EbjDJhYsLjqvIq,23674,0.6060606060606061,NormalPeriod,0.0015130000740865065
47408,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,16015,2017-01-15,1R17cgUv6HeQFa78dzqb7s,2017,1070441,La La Land (Original Motion Picture Score),2016-12-09,0.12147268317651055,0.0,0.977,0.429,0.188,0.903,0.145,0.4850293509985899,0.0636604774535809,0.184,0.2709220308826333,3,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.0027515520804363438
47458,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,16041,2017-01-16,1WOmEg42Mgaz1nRimIMR9C,2017,714751,La La Land (Original Motion Picture Score),2016-12-09,0.9872755887432012,0.0,0.675,0.402,0.27899999999999997,0.852,0.507,0.6393270586692028,0.03637741568776052,0.14400000000000002,0.4605007307618987,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.0018372564214599002
47496,"Planetarium - From ""La La Land"" Soundtrack",Justin Hurwitz,14440,2017-01-16,5gcA28rUaSsEOM5g7Q5wF5,2017,506319,La La Land (Original Motion Picture Score),2016-12-09,0.5100288451879242,0.0,0.917,0.25,0.142,0.664,0.21,0.5121831239956711,0.02860932171276999,0.0396,0.4544830653873038,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.0013014851802336132
47525,"Herman’s Habit - From ""La La Land"" Soundtrack",Justin Hurwitz,14890,2017-01-22,2SR8QbdNfzA3SUv4rt33sJ,2017,345664,La La Land (Original Motion Picture Score),2016-12-09,0.15664898324300278,0.0,0.0502,0.568,0.5770000000000001,0.925,0.125,0.6755648837438101,0.0502084122773778,0.5720000000000001,0.4397343839359471,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.0008885239806135492
47545,"Engagement Party - From ""La La Land"" Soundtrack",Justin Hurwitz,14156,2017-01-22,5PYPCxyWltRIyPkhSsnWIk,2017,243238,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.0983199950250422,0.0,0.992,0.414,0.0595,0.912,0.11599999999999999,0.26363427671924705,0.030314513073133764,0.302,0.1781152697464574,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.0006252395273921452
47560,"Summer Montage / Madeline - From ""La La Land"" Soundtrack",Justin Hurwitz,15339,2017-01-23,36ZXwLNujzc7WuRB0SfQ7l,2017,163941,La La Land (Original Motion Picture Score),2016-12-09,0.18691251249718965,0.0,0.109,0.622,0.45,0.7509999999999999,0.314,0.7498114321319647,0.011557408109132248,0.636,0.3372879201880917,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.00042140781193808404
47570,"The End - From ""La La Land"" Soundtrack",Justin Hurwitz,14370,2017-01-23,2mEvsc8k8iwR099b49PccJ,2017,91850,La La Land (Original Motion Picture Score),2016-12-09,0.0,0.0,0.9279999999999999,0.215,0.0474,0.935,0.0567,0.5338274358049389,0.035240621447517995,0.289,0.5110567452500476,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.00023609900834149492
47576,"City Of Stars (Humming) - From ""La La Land"" Soundtrack",Justin Hurwitz,15500,2017-01-25,4h4qZgzHongzXzxyhCPKtt,2017,81229,La La Land (Original Motion Picture Soundtrack),2016-12-09,0.27952326510306297,0.0,0.9790000000000001,0.569,0.0126,0.0137,0.111,0.20506345718689534,0.02235695339143616,0.39299999999999996,0.23953739594586004,4,2016-01-01,hollywood,movie tunes,,,,,,,,,"hollywood,movie tunes",2snm3HmsnDUDxbIChdl2Oj,54184,0.6262626262626263,NormalPeriod,0.00020879789165564823
