,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
2244,19,Don't Start Now,Dua Lipa,162961,2020-03-30,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2245,20,Don't Start Now,Dua Lipa,151166,2020-03-31,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2246,23,Don't Start Now,Dua Lipa,151902,2020-04-01,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2247,23,Don't Start Now,Dua Lipa,147818,2020-04-02,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2248,24,Don't Start Now,Dua Lipa,146314,2020-04-03,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2249,24,Don't Start Now,Dua Lipa,147452,2020-04-04,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2250,24,Don't Start Now,Dua Lipa,133178,2020-04-05,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2251,25,Don't Start Now,Dua Lipa,139690,2020-04-06,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2252,28,Don't Start Now,Dua Lipa,142168,2020-04-07,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2253,27,Don't Start Now,Dua Lipa,149497,2020-04-08,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2254,28,Don't Start Now,Dua Lipa,140281,2020-04-09,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2255,28,Don't Start Now,Dua Lipa,138992,2020-04-10,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2256,29,Don't Start Now,Dua Lipa,138673,2020-04-11,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2257,29,Don't Start Now,Dua Lipa,130212,2020-04-12,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2258,30,Don't Start Now,Dua Lipa,127113,2020-04-13,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2259,32,Don't Start Now,Dua Lipa,126990,2020-04-14,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2260,32,Don't Start Now,Dua Lipa,121364,2020-04-15,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2261,33,Don't Start Now,Dua Lipa,122150,2020-04-16,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2262,35,Don't Start Now,Dua Lipa,121491,2020-04-17,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2263,31,Don't Start Now,Dua Lipa,126953,2020-04-18,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2264,38,Don't Start Now,Dua Lipa,107125,2020-04-19,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2265,38,Don't Start Now,Dua Lipa,114803,2020-04-20,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2266,35,Don't Start Now,Dua Lipa,113898,2020-04-21,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2267,41,Don't Start Now,Dua Lipa,113789,2020-04-22,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2268,36,Don't Start Now,Dua Lipa,120450,2020-04-23,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2269,44,Don't Start Now,Dua Lipa,117485,2020-04-24,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2270,40,Don't Start Now,Dua Lipa,115826,2020-04-25,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2271,41,Don't Start Now,Dua Lipa,104942,2020-04-26,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2272,41,Don't Start Now,Dua Lipa,107248,2020-04-27,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2273,43,Don't Start Now,Dua Lipa,107633,2020-04-28,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2274,48,Don't Start Now,Dua Lipa,108656,2020-04-29,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2275,50,Don't Start Now,Dua Lipa,105598,2020-04-30,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2276,45,Don't Start Now,Dua Lipa,115606,2020-05-01,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2277,44,Don't Start Now,Dua Lipa,129569,2020-05-02,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2278,45,Don't Start Now,Dua Lipa,117574,2020-05-03,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2279,48,Don't Start Now,Dua Lipa,110277,2020-05-04,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2280,49,Don't Start Now,Dua Lipa,111636,2020-05-05,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2281,43,Don't Start Now,Dua Lipa,118794,2020-05-06,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2282,47,Don't Start Now,Dua Lipa,112031,2020-05-07,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2283,50,Don't Start Now,Dua Lipa,111872,2020-05-08,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2284,47,Don't Start Now,Dua Lipa,107160,2020-05-09,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2285,59,Don't Start Now,Dua Lipa,91969,2020-05-10,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2286,55,Don't Start Now,Dua Lipa,102868,2020-05-11,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2287,58,Don't Start Now,Dua Lipa,91091,2020-05-12,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2288,57,Don't Start Now,Dua Lipa,94001,2020-05-13,3PfIrDoz19wz7qK7tYeu62,2020,6049889,Future Nostalgia,2020-03-27,183290,88,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,0.679,123.95,4
2289,20,La Cama - Remix,Lunay,176634,2020-03-27,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2290,28,La Cama - Remix,Lunay,148210,2020-03-28,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2291,25,La Cama - Remix,Lunay,143961,2020-03-29,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2292,21,La Cama - Remix,Lunay,152704,2020-03-30,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2293,18,La Cama - Remix,Lunay,160141,2020-03-31,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2294,18,La Cama - Remix,Lunay,162440,2020-04-01,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2295,19,La Cama - Remix,Lunay,158505,2020-04-02,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2296,16,La Cama - Remix,Lunay,174527,2020-04-03,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2297,16,La Cama - Remix,Lunay,176884,2020-04-04,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2298,15,La Cama - Remix,Lunay,164155,2020-04-05,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2299,14,La Cama - Remix,Lunay,177510,2020-04-06,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2300,13,La Cama - Remix,Lunay,184180,2020-04-07,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2301,13,La Cama - Remix,Lunay,190093,2020-04-08,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2302,14,La Cama - Remix,Lunay,175512,2020-04-09,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2303,15,La Cama - Remix,Lunay,170689,2020-04-10,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2304,16,La Cama - Remix,Lunay,173664,2020-04-11,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2305,16,La Cama - Remix,Lunay,160486,2020-04-12,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2306,17,La Cama - Remix,Lunay,164507,2020-04-13,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2307,17,La Cama - Remix,Lunay,171363,2020-04-14,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2308,17,La Cama - Remix,Lunay,162413,2020-04-15,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2309,17,La Cama - Remix,Lunay,167845,2020-04-16,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2310,18,La Cama - Remix,Lunay,166844,2020-04-17,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2311,21,La Cama - Remix,Lunay,163211,2020-04-18,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2312,21,La Cama - Remix,Lunay,144492,2020-04-19,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2313,20,La Cama - Remix,Lunay,158297,2020-04-20,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2314,20,La Cama - Remix,Lunay,151615,2020-04-21,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2315,20,La Cama - Remix,Lunay,159792,2020-04-22,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2316,20,La Cama - Remix,Lunay,159253,2020-04-23,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2317,21,La Cama - Remix,Lunay,164163,2020-04-24,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2318,23,La Cama - Remix,Lunay,158160,2020-04-25,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2319,22,La Cama - Remix,Lunay,144055,2020-04-26,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2320,21,La Cama - Remix,Lunay,148594,2020-04-27,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2321,21,La Cama - Remix,Lunay,151364,2020-04-28,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2322,18,La Cama - Remix,Lunay,157998,2020-04-29,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2323,19,La Cama - Remix,Lunay,156200,2020-04-30,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2324,20,La Cama - Remix,Lunay,162863,2020-05-01,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2325,20,La Cama - Remix,Lunay,181467,2020-05-02,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2326,21,La Cama - Remix,Lunay,164123,2020-05-03,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2327,23,La Cama - Remix,Lunay,160516,2020-05-04,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2328,22,La Cama - Remix,Lunay,158493,2020-05-05,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2329,23,La Cama - Remix,Lunay,160482,2020-05-06,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2330,22,La Cama - Remix,Lunay,155428,2020-05-07,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2331,27,La Cama - Remix,Lunay,149995,2020-05-08,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2332,28,La Cama - Remix,Lunay,138394,2020-05-09,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2333,40,La Cama - Remix,Lunay,116665,2020-05-10,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2334,38,La Cama - Remix,Lunay,130796,2020-05-11,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2335,42,La Cama - Remix,Lunay,123708,2020-05-12,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2336,43,La Cama - Remix,Lunay,126170,2020-05-13,2tGENA8xef0wABdHvyXwv9,2020,7629561,La Cama (Remix),2020-03-27,330240,82,0.12,0.737,0.832,0.0,0.255,-2.622,0.0798,0.865,173.986,4
2337,73,Future Nostalgia,Dua Lipa,72729,2020-03-27,6zrJLhslleCHby0wbUnvVy,2020,185795,Future Nostalgia,2020-03-27,184881,73,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,0.859,114.993,4
2338,148,Future Nostalgia,Dua Lipa,44711,2020-03-28,6zrJLhslleCHby0wbUnvVy,2020,185795,Future Nostalgia,2020-03-27,184881,73,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,0.859,114.993,4
2339,185,Future Nostalgia,Dua Lipa,33582,2020-03-29,6zrJLhslleCHby0wbUnvVy,2020,185795,Future Nostalgia,2020-03-27,184881,73,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,0.859,114.993,4
2340,173,Future Nostalgia,Dua Lipa,34773,2020-03-30,6zrJLhslleCHby0wbUnvVy,2020,185795,Future Nostalgia,2020-03-27,184881,73,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,0.859,114.993,4
2341,112,Good In Bed,Dua Lipa,55833,2020-03-27,6uAFJ75WDAoAPyCWJAtvks,2020,91562,Future Nostalgia,2020-03-27,218754,73,0.138,0.68,0.701,0.000191,0.168,-5.001,0.0917,0.649,94.06,4
2342,191,Good In Bed,Dua Lipa,35729,2020-03-28,6uAFJ75WDAoAPyCWJAtvks,2020,91562,Future Nostalgia,2020-03-27,218754,73,0.138,0.68,0.701,0.000191,0.168,-5.001,0.0917,0.649,94.06,4
2343,21,Follow,KAROL G,152745,2020-04-02,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2344,11,Follow,KAROL G,210920,2020-04-03,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2345,13,Follow,KAROL G,196968,2020-04-04,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2346,13,Follow,KAROL G,171608,2020-04-05,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2347,13,Follow,KAROL G,185565,2020-04-06,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2348,11,Follow,KAROL G,217606,2020-04-07,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2349,11,Follow,KAROL G,220998,2020-04-08,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2350,12,Follow,KAROL G,204596,2020-04-09,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2351,12,Follow,KAROL G,206493,2020-04-10,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2352,12,Follow,KAROL G,206842,2020-04-11,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2353,12,Follow,KAROL G,190174,2020-04-12,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2354,13,Follow,KAROL G,190318,2020-04-13,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2355,16,Follow,KAROL G,194253,2020-04-14,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2356,16,Follow,KAROL G,181818,2020-04-15,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2357,16,Follow,KAROL G,187920,2020-04-16,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2358,17,Follow,KAROL G,184059,2020-04-17,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2359,17,Follow,KAROL G,177906,2020-04-18,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2360,17,Follow,KAROL G,159661,2020-04-19,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
2361,17,Follow,KAROL G,174015,2020-04-20,2w1rq80FIrbxeJy9WYURxw,2020,7027186,Follow,2020-04-01,203093,79,0.667,0.735,0.787,6.15e-06,0.0721,-4.375,0.16,0.455,168.997,4
