,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year
8595,Homemade Dynamite - REMIX,Lorde,Melodrama,2017-11-10,0.13474149416696454,0.65,0.229,0.781,0.548,0.0,0.127,0.7730570671131575,0.061321826027708366,0.175,0.34800264763233685,4,5u64RlrnvvbtNh6R0EMh6o,2017
8596,Hasta Abajo,Don Omar,Meet The Orphans,2010-01-01,0.1477196821167185,0.59,0.432,0.697,0.919,0.0206,0.0882,0.8124738384261196,0.06450147626618215,0.683,0.7832638628001694,4,4s7DK08ZqqU5EnjvQ6Vlle,2010
8597,I Could Use a Love Song,Maren Morris,HERO (Deluxe Edition),2017-03-17,0.12186368280996689,0.71,0.214,0.638,0.634,0.0,0.0866,0.7215362076182503,0.02770838064955712,0.473,0.25915788594906286,4,09iyGiljLWRYXdRazFkdtJ,2017
8598,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),2018-05-04,0.13701693764736042,0.67,0.0372,0.706,0.559,0.0,0.379,0.7654178875401143,0.021803315920962976,0.252,0.1782798738200445,4,3DoBTwfr8yi2LN08SBpFkN,2018
8599,Perdóname,Eddy Lover,Perdóname,2008-01-01,0.1555187267337529,0.0,0.245,0.676,0.819,0.0,0.152,0.7471047858239152,0.009538950715421305,0.384,0.27659409530283785,4,4JOcMuy5myeEaNCKlu5j19,2008
8600,The Safety Dance,Men Without Hats,The Safety Dance,2010-05-21,0.0990767519867705,0.63,0.0252,0.524,0.881,0.0,0.101,0.7911259941398074,0.02770838064955712,0.62,0.31628472781266215,4,4UB3TaEGEY9WoOpxYNMgy4,2010
8601,A Head Full of Dreams,Coldplay,A Head Full of Dreams,2015-12-04,0.14161548543636737,0.66,0.002,0.45,0.92,0.0201,0.334,0.7735802985907633,0.057801498977969566,0.0773,0.4433114486246027,4,6f49kbOuQSOsStBpyGvQfA,2015
8602,Con Tus Besos,Eslabon Armado,Tu Veneno Mortal,2020-04-06,0.1438165491393971,0.79,0.335,0.681,0.664,0.0,0.0418,0.667643365424864,0.014649102884396999,0.861,0.3192007012647811,3,6WYB1odDfMPVMyp1QxFInT,2020
8603,All I Want,A Day To Remember,What Separates Me From You,2011-10-01,0.12635463266860922,0.67,2.53e-05,0.342,0.981,0.0,0.343,0.8347634993721221,0.13354531001589826,0.207,0.6645676428320125,4,3imITUqEhkebNbOoS1yrWm,2011
8604,All My Friends,LCD Soundsystem,Sound of Silver,2007-03-12,0.3138393324595515,0.62,0.148,0.701,0.788,0.625,0.0977,0.7516394586298312,0.022825346354758122,0.795,0.5602187278245884,4,2Ud3deeqLAG988pfW0Kwcl,2007
8605,Como Tu Mujer,Rocío Dúrcal,Como Tu Mujer,1991-06-10,0.1697303191470156,0.67,0.222,0.638,0.528,2.43e-05,0.076,0.6408887958699595,0.0011355893708834895,0.613,0.28274805154534666,4,6ljWmeDCoqgIFOVKVmKEmu,1991
8606,En La Disco,"Tito ""El Bambino""",It's My Time,2007-01-01,0.14587101968897698,0.48,0.0981,0.863,0.751,0.0,0.132,0.7585461141342262,0.08142175789234612,0.885,0.30629647519037306,4,5KNibO26pPiKx7oUJoCMeD,2007
8607,ORGULLO,Rels B,Happy Birthday Flakko,2019-10-17,0.11464595587040588,0.62,0.199,0.735,0.726,1.2e-06,0.118,0.7088042416631785,0.09493527140585963,0.611,0.6281269193843659,4,3Va0BMGnhr3XuQE7qNWCHJ,2019
8608,We are Bulletproof : the Eternal,BTS,MAP OF THE SOUL : 7,2020-02-21,0.16888975544940188,0.77,0.225,0.526,0.575,0.0,0.108,0.7654527696386214,0.009652509652509652,0.19,0.21115464200313658,4,44WLOqH7QayQOQdeUHeKUK,2020
8609,Angel,Shaggy,Hot Shot,2000-08-08,0.14981892495947025,0.72,0.116,0.74,0.766,0.0,0.0406,0.8448444258406586,0.1766977061094708,0.807,0.7268704866515203,4,7FDV5ELOJHCGLe52AnttEd,2000
8610,I'm Still Standing,Elton John,Rocket Man (Deluxe Edition),2007-03-26,0.11129525522012443,0.0,0.455,0.489,0.927,0.00165,0.305,0.7276754569554904,0.1676129911424029,0.79,0.7675569628556266,4,0lzpfrTARexLFXEACKSXTh,2007
8611,Beige,Yoke Lore,Goodpain,2017-06-16,0.12748693840560088,0.71,0.384,0.434,0.677,0.0684,0.119,0.6845263011022743,0.10969793322734497,0.218,0.7113424807837945,4,0FfZudphGgQTGeEV6AhmOs,2017
8612,1999,Charli XCX,1999,2018-10-05,0.11650472817079907,0.65,0.0227,0.739,0.742,1.39e-06,0.229,0.7873936095995535,0.011923688394276627,0.659,0.44949522054658103,4,05mAIVLkIWc2d1UBYZBCp8,2018
8613,Cuando Calienta El Sol,Luis Miguel,Grandes Éxitos,2005-12-02,0.150743256173341,0.66,0.0738,0.686,0.868,0.0,0.287,0.8117064322589647,0.03179650238473768,0.557,0.45994263463270063,4,2Luer8kLzFkQcjw8CU8x35,2005
8614,Mandy,Barry Manilow,Barry Manilow II,1974,0.1340764089732341,0.7,0.418,0.308,0.464,2.49e-06,0.143,0.6323077996372262,0.006245741539859189,0.318,0.32855089834642237,4,6iXQrhhgBisdfvS34EMTZ3,1974
8615,No Te Vayas - Remix,Carlos Vives,No Te Vayas (Remix),2020-04-15,0.1230739789931289,0.57,0.0868,0.712,0.829,0.0,0.22,0.8087763359843728,0.08812173518055871,0.873,0.27617667579026456,4,2eFI2PHNaLq7GacI7elvLk,2020
8616,Carmensita,Devendra Banhart,Smokey Rolls Down Thunder Canyon,2007-09-24,0.18892968944637614,0.53,0.594,0.609,0.668,0.121,0.113,0.5810311148318682,0.026686350215761982,0.789,0.45339511142119415,4,1CzcrUxj97grUPWZ8HC3Dz,2007
8617,loneliness for love,lovelytheband,loneliness for love,2020-01-31,0.15174485569962123,0.6,0.0126,0.591,0.949,7.3e-06,0.0568,0.7860332077577787,0.013627072450601862,0.733,0.5032588537660185,4,5Kth6cQqMCY9HSo0GbhjUF,2020
8618,Llegué hasta ti (feat. Juanito Makandé),Muerdo,Llegué hasta ti (feat. Juanito Makandé),2019-02-08,0.12018255541473948,0.52,0.241,0.684,0.839,2.84e-06,0.113,0.694886284358867,0.04406086759027936,0.465,0.2942926826359446,4,1JnrSFltARbpAUX4kuJ36k,2019
8619,Urgency (feat. Syd),Lil Uzi Vert,Eternal Atake,2020-03-06,0.1108439216196016,0.58,0.0326,0.619,0.784,2.85e-06,0.315,0.7342332914748151,0.11424029071087893,0.471,0.6404288687334896,4,5KlPy74NOEAt8jC3FYURnQ,2020
8620,Orphans,Coldplay,Orphans / Arabesque,2019-10-24,0.1226666955520171,0.67,0.0254,0.503,0.808,0.00162,0.557,0.7711734337937769,0.025664319781966836,0.283,0.35384055767246875,4,6muOWhMh7Tf0UFUtMDBhUR,2019
8621,Feelin' Alright,Joe Cocker,With A Little Help From My Friends,1969-05-01,0.16116147994092947,0.61,0.625,0.535,0.824,0.0379,0.299,0.5935886702944049,0.018964342493754262,0.895,0.24736876628681492,4,0Jl5bIEve3A4axcjY3EgDZ,1969
8622,Envy Me,Calboy,Envy Me,2018-12-13,0.06677570886455299,0.67,0.282,0.556,0.481,0.0,0.216,0.6800613924933724,0.33000227117874176,0.581,0.5986272861172234,4,05t7JMip6JrLuSrMV5yYjX,2018
8623,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],2009-01-01,0.18537679134306048,0.58,0.00474,0.798,0.629,2.17e-05,0.324,0.7081763638900517,0.058028616852146254,0.4,0.48517862573570186,4,0fXQkrDzvDQiZW4sxSkRUl,2009
8624,El Telefono,"Héctor ""El Father""",The Bad Boy (The Most Wanted Edition),2006,0.15017493690356265,0.0,0.171,0.808,0.682,1.42e-06,0.464,0.698723315194642,0.0839200545082898,0.491,0.24657566921292565,4,7bG1X55JjekNsFaX4Q4GR3,2006
8625,The Killing Moon,Echo & the Bunnymen,Songs To Learn And Sing,1985-11-11,0.2300819260751669,0.64,0.132,0.522,0.85,0.0338,0.295,0.7810101855727641,0.015557574381103792,0.71,0.45068784772536175,4,15049rGLXHwrWtE4euUb5C,1985
8626,Deceptacon,Le Tigre,Le Tigre,1999-10-26,0.11334611510090015,0.61,0.055,0.603,0.864,0.00493,0.0986,0.8308218222408259,0.050420168067226885,0.616,0.6669827128690435,4,5773KSWFzg9kCc8yazjbSt,1999
8627,Pasos de cero,Pablo Alborán,Terral,2014-11-10,0.1492701033012345,0.66,0.308,0.749,0.637,0.0,0.0878,0.7058392632900795,0.061321826027708366,0.798,0.30599235525978397,4,18mmN3VrFWRi6SsSBJf6WJ,2014
8628,En Barranquilla Me Quedo,Joe Arroyo,Colección Éxitos Joe Arroyo (Vol. 2),2009-07-28,0.20509320941517997,0.6,0.18,0.622,0.791,8.44e-05,0.0908,0.7264545835077438,0.029411764705882356,0.754,0.3280082529800772,4,5zghcVb5R77fbZPUj2jZTm,2009
8629,Suedehead - 2011 Remaster,Morrissey,Viva Hate (2011 Remaster),1988,0.150098390724914,0.64,0.00126,0.529,0.989,0.00148,0.0567,0.7903934700711595,0.022257551669316377,0.669,0.5584655658717806,4,0kA5scXMiaO5Ms2GQ4pRWa,1988
8630,Green Light,Lorde,Melodrama,2017-11-10,0.1494715786205079,0.59,0.0209,0.594,0.721,8.55e-06,0.0879,0.6748639598158225,0.08323870088575969,0.253,0.47886962795995164,4,3I4QOvltiKcMu3xmnQjEct,2017
8631,Sonnet,The Verve,Urban Hymns (Remastered 2016),1997-09-29,0.16875832710492963,0.62,0.12,0.433,0.725,4.34e-05,0.225,0.6928631226454584,0.002271178741766979,0.376,0.24104187910338287,4,6OgWHP8rRXiq7VMaryVaVo,1997
8632,My Boo,Usher,Confessions (Expanded Edition),2004-03-23,0.1413750148940088,0.77,0.257,0.662,0.507,0.0,0.0465,0.6600041858518209,0.10856234385646149,0.676,0.22525745839221933,4,68vgtRHr7iZHpzGpon6Jlo,2004
8633,Legend,Twenty One Pilots,Trench,2018-10-05,0.10463284914264669,0.62,0.0948,0.716,0.575,0.000257,0.0829,0.7307799637226176,0.016352486940722232,0.797,0.22242496884261492,4,1CDVadnneswMxi6gBqJTtC,2018
8634,El Meneo,"Tito ""El Bambino""",El Meneo,2020-04-18,0.13703210245633798,0.5,0.0188,0.879,0.81,0.0,0.0696,0.8654946281568299,0.05791505791505792,0.256,0.288621740400842,4,3b2RtE1lGXg9hgrlyVA9GA,2020
8635,Jungle,Drake,If You're Reading This It's Too Late,2015-02-12,0.21139310434471778,0.71,0.62,0.697,0.235,0.000144,0.107,0.6455978791684107,0.035203270497388146,0.378,0.3059685027162084,4,7JXZq0JgG2zTrSOAgY8VMC,2015
8636,Rasputin,Boney M.,Daddy Cool,1994-03-14,0.1393718158414483,0.66,0.463,0.691,0.752,0.00103,0.595,0.5472652434770475,0.02623211446740858,0.97,0.46135589783955583,4,5lWSa1rmuSL6OBPOnkAqoa,1994
8637,Love Me Like You,Little Mix,Get Weird (Deluxe),2015-11-06,0.12284939539350874,0.63,0.208,0.785,0.674,0.0,0.285,0.8100669736291335,0.02339314104019986,0.848,0.34240326302796115,4,0fIOacVe000P5pNhaKQlQw,2015
8638,Gallons Of Rubbing Alcohol Flow Through The Strip,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,1993-09-21,0.30813953068526884,0.38,0.000656,0.471,0.374,0.391,0.119,0.5171271103669597,0.009198273904156257,0.44,0.3420931799614781,4,0AlZJbGmj9nB3uH2O4RA4U,1993
8639,Girls Like (feat. Zara Larsson),Tinie Tempah,Girls Like (feat. Zara Larsson),2016-02-26,0.12155966449665472,0.65,0.37,0.916,0.804,1.18e-05,0.0812,0.8285544858378681,0.030206677265500796,0.538,0.4257142346016924,4,0rHVd8h0cFwgLgPFem6S60,2016
8640,Summer 2020,Jhené Aiko,Chilombo (Deluxe),2020-07-17,0.12155966449665472,0.69,0.831,0.401,0.485,0.000292,0.0907,0.5710897167573601,0.21985010220304335,0.54,0.7233999415612683,4,0t2q2c43AATY4z1GI883Be,2020
8641,Enjoy the Silence,Depeche Mode,Violator (Deluxe),1990-03-19,0.2492805742407666,0.56,0.352,0.382,0.593,0.0169,0.123,0.5300334868145667,0.011242334771746538,0.224,0.38384705749059317,4,1JekRMGQ8iN4G1AAdh0SBa,1990
8642,Pégate Más,Dyland & Lenny,My World 2,2011,0.1254685745440628,0.56,0.00933,0.638,0.865,0.000549,0.0547,0.7600809264685363,0.016806722689075626,0.961,0.4972122339695999,4,7IUqWSyZP376AhNCmQwYRE,2011
8643,Who Can It Be Now?,Men At Work,Super Hits,2000,0.12465978473192589,0.57,0.0184,0.81,0.716,1.96e-05,0.301,0.6895144411887819,0.020213490801726096,0.965,0.4764008896998753,4,0DnA2DyUwy0W4xMYtRxocL,2000
8644,ball w/o you,21 Savage,i am > i was,2018-12-21,0.12087074888881667,0.74,0.0467,0.892,0.633,0.000189,0.139,0.6867587554067253,0.07699295934590052,0.459,0.5328479340715695,4,50a8bKqlwDEqeiEknrzkTO,2018
8645,A Lonely Night,The Weeknd,Starboy,2016-11-25,0.1390158038973559,0.67,0.0431,0.853,0.663,8.71e-06,0.0891,0.7047579182363611,0.060299795593913234,0.864,0.3897565251614519,4,0ifooM33X1iBxVYyOkSbXW,2016
8646,Cuando sea grande,El Cuarteto De Nos,Porfiado,2012-04-27,0.16054477770917508,0.57,0.0781,0.57,0.874,0.0,0.0994,0.8071368773545416,0.04190324778560073,0.329,0.24005199854499484,4,6Pa10qJeYr5qu777xSieyM,2012
8647,Bummerland,AJR,Bummerland,2020-08-31,0.11658777355329528,0.68,0.124,0.629,0.833,0.0,0.159,0.6955490442305008,0.07165568930274813,0.653,0.19279414658580657,4,33n9hKYymXgXV0p6j2zYp9,2020
8648,Apologize,OneRepublic,Dreaming Out Loud,2007-01-01,0.13030181580534161,0.71,0.363,0.593,0.74,2.22e-05,0.102,0.7338844704897446,0.013059277765160117,0.502,0.4136687000960064,4,1NrJYpdAi7uosDRPmSYrsG,2007
8649,GIRL,Maren Morris,GIRL,2019-03-08,0.16102644092765303,0.36,0.0677,0.44,0.793,0.0,0.0788,0.8095786242500349,0.03156938451056098,0.447,0.5662713107569007,4,3y5B5ebFMzEEFqCPOesAXR,2019
8650,Cigarettes On Patios,BabyJake,Cigarettes On Patios,2019-06-07,0.1300902306134165,0.7,0.256,0.752,0.712,0.0,0.136,0.7566624808148459,0.02838973427208721,0.588,0.5448040215388468,4,0LJDFZohBgWOMvXQw0cc9W,2019
8651,Here Without You,3 Doors Down,Away From The Sun,2002-11-12,0.1524186064984817,0.75,0.0492,0.557,0.533,0.0,0.205,0.7095716478303334,0.003179650238473768,0.233,0.5686267494349928,4,3NLrRZoMF0Lx6zTlYqeIo4,2002
8652,Let's Love,David Guetta,Let's Love,2020-09-11,0.12491397581574035,0.75,0.00882,0.662,0.868,0.00244,0.584,0.8069624668620065,0.013286395639336814,0.353,0.26453067138947034,4,6lhZLbb0czULpjb2kFryPS,2020
8653,raindrops (an angel cried),Ariana Grande,Sweetener,2018-08-17,0.007202562130583448,0.67,0.942,0.336,0.231,0.0,0.188,0.7305009069345612,0.031001589825119236,0.429,0.7158625377913738,5,0v2LUO8oTHnkjQ8MmKuXyk,2018
8654,Free Your Body,Chris Lake,Free Your Body,2019-10-04,0.17456428254205528,0.6,0.0152,0.854,0.922,0.0295,0.0708,0.7018975861587833,0.055189643424937526,0.821,0.45533313058671293,4,5TQxS54o7gw5KOxikHxnUi,2019
8655,Like Glue,Sean Paul,Dutty Rock,2002-11-12,0.1479218795697527,0.63,0.0811,0.757,0.78,0.0,0.113,0.7716269010743686,0.3368158074040427,0.59,0.2938633368515835,4,6pbCkvCENw0suVGr4Ckkae,2002
8656,Before I Lose My Mind,Claptone,Heartbeat,2016-04-08,0.12834916611603966,0.4,0.0984,0.872,0.51,0.0173,0.0819,0.6528533556578764,0.049284578696343395,0.952,0.4255174511171935,4,4vcYsTBvh5ovTAbkzRUhu5,2016
8657,why are you here,Machine Gun Kelly,why are you here,2019-12-18,0.10695523131749694,0.73,0.00607,0.559,0.889,0.0,0.476,0.8080089298172177,0.02384737678855326,0.628,0.47959116740311386,4,63h44N1oLElnzut7RxZt6Z,2019
8658,Born To Love (feat. SHELLS),MEDUZA,Born To Love (feat. SHELLS),2020-02-14,0.09722014608765982,0.71,0.0305,0.722,0.856,0.0597,0.231,0.7243965396958281,0.012945718828071766,0.826,0.4374079440896379,4,2IL2OsHC29dlszciTnOw3m,2020
8659,Mockingbird,Eminem,Encore (Deluxe Version),2004-11-12,0.16110370924006254,0.75,0.209,0.637,0.678,0.0,0.156,0.8148807032231058,0.2766295707472178,0.254,0.2111069369159854,4,561jH07mF1jHuk7KlaeF0s,2004
8660,Hola,Zion & Lennox,Hola,2018-08-31,0.13927938272006124,0.57,0.069,0.81,0.789,0.00103,0.0638,0.7712780800892981,0.019986372927549397,0.856,0.2706548119525096,4,2dYJKHEqAUTCk2U9zntaS1,2018
8661,Do The Most,Tory Lanez,Do The Most,2020-03-27,0.08407947804171767,0.21,0.0326,0.874,0.635,0.0,0.0676,0.7135482070601368,0.16079945491710196,0.369,0.31834200969605897,4,6ZBqCuo8fUGSZJGYR9LNwL,2020
8662,Yo No Soy Tu Marido,Various Artists,Reggaetón Diamond Collection,2005,0.12395714858263196,0.28,0.0665,0.808,0.645,5.9e-05,0.132,0.6943979349797684,0.034067681126504656,0.808,0.2763138279158244,4,2wZ2L7AOU0IrmbIa6DXqYJ,2005
8663,Mala Mujer,C. Tangana,Ídolo,2017-10-05,0.14098000772683125,0.51,0.231,0.838,0.748,1.76e-05,0.0692,0.7886144830473001,0.12105382693617987,0.473,0.3122536479483831,4,067QpM2xLhK24hTiovC3Zo,2017
8664,Bam Bam,Sister Nancy,One Two,2002-03-15,0.121925064179638,0.02,0.825,0.722,0.605,0.0178,0.248,0.735628575415097,0.1483079718373836,0.709,0.6998395916444539,4,7cKLOenzViwzoHJWciMIrj,2002
8665,In a Mood,TheSecondSex,In a Mood,2017-10-21,0.1587495531797355,0.54,0.523,0.761,0.293,0.721,0.124,0.28156829914887677,0.025891437656143535,0.601,0.5685194129889026,4,7vpvMspRgoeBTxOwP44a1Q,2017
8666,Rincón Exquisito,Second,Fracciones de un Segundo,2009-01-20,0.20182194347859053,0.52,0.00284,0.552,0.859,0.000389,0.125,0.747732663597042,0.011128775834658187,0.315,0.47319868572484897,4,2UfGBO7lPSc9JUDV4BpwAu,2009
8667,Soy Peor - Mambo Remix,Various Artists,Reggaeton Hits V2.0 (Reggaeton - Cubaton - Dembow - 20 Urban Latin Hits),2017-05-26,0.14205815343176018,0.0,0.24,0.821,0.825,0.000116,0.0562,0.8302288265662062,0.033954122189416305,0.924,0.4896092357048724,4,4XkFcE9ZsymqiF0yagd0p1,2017
8668,The Motto,Drake,Take Care (Deluxe),2011-11-15,0.11114144072906625,0.73,0.000107,0.766,0.442,6.12e-05,0.111,0.6488419143295661,0.37883261412673175,0.39,0.913331782918001,4,4Kz4RdRCceaA9VgTqBhBfa,2011
8669,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,0.1360889957646855,0.7,0.0197,0.399,0.787,6.07e-05,0.0685,0.8469024696525743,0.03122870769929593,0.572,0.4081885782095088,5,2s1sdSqGcKxpPr5lCl7jAV,2015
8670,Amphetamine,Smino,blkswn,2017-03-14,0.3193015522265189,0.67,0.715,0.619,0.532,1.33e-05,0.0953,0.614099344216548,0.5593913240972065,0.401,0.42566056637864724,4,3Zau3JcrZcBfw8aVjKGkSX,2017
8671,Sexo En La Playa,Ñejo & Dalmata,Broke & Famous,2007-01-01,0.13772535086674104,0.51,0.36,0.794,0.708,1.79e-05,0.322,0.7013394725826705,0.03043379513967749,0.613,0.2705295860987376,4,7000lIDeQQURNIsLINOYZo,2007
8672,WESTWORLD,EVAN GIIA,WESTWORLD,2018-03-06,0.13110843921619603,0.61,0.2,0.713,0.666,2.09e-05,0.137,0.7336054137016883,0.03259141494435612,0.277,0.3779316266838405,4,6u8MYoxXvAHNR0enhdUqgd,2018
8673,Nightlight,ILLENIUM,Nightlight,2020-08-28,0.14062399578273885,0.75,0.0819,0.494,0.651,0.0,0.104,0.8034044928142877,0.01816942993413581,0.162,0.6043161177600077,4,06kxa3al7bUqRRo5nAFduZ,2020
8674,Vulnerable,Selena Gomez,Rare,2020-01-10,0.11879533646017251,0.61,0.132,0.695,0.573,0.000137,0.156,0.6375401144132832,0.16420622302975244,0.38,0.30646940613129636,4,11OwAR3GlBj9E35Cznf7Lj,2020
8675,Never Be the Same,Camila Cabello,Camila,2018-01-12,0.14392631347104423,0.73,0.181,0.637,0.713,0.000637,0.137,0.7962187805218363,0.05939132409720645,0.243,0.4847194642718713,4,4eWQlBRaTjPPUlzacqEeoQ,2018
8676,Baby I'm Yours,Arctic Monkeys,Leave Before The Lights Come On,2006-08-14,0.09022844701524063,0.63,0.215,0.462,0.595,0.0,0.184,0.6207618250313939,0.01396774926186691,0.64,0.38809281024705267,4,0SzvmWfOhoxZVGrmvb56YL,2006
8677,Antes Que al Mío,Los Claxons,Camino a Encontrarte (Edición Especial),2011-09-01,0.11092985553714114,0.64,0.605,0.613,0.307,0.000143,0.148,0.550613924933724,0.00783556665909607,0.29,0.49114772476549967,4,69VfaraLe5onolFj90bgyj,2011
8678,Rollerblades,Dominic Fike,Rollerblades,2019-06-06,0.0768350321530057,0.61,0.54,0.566,0.448,7.22e-05,0.0956,0.6425282544997907,0.06529638882580058,0.199,0.3706983428445351,4,7iSNEgSJYlc42H73xePMLh,2019
8679,Dembow,Wisin & Yandel,Mi Vida…My Life,2003,0.10859014215203082,0.59,0.29,0.735,0.809,0.0,0.124,0.7995325798800056,0.10969793322734497,0.875,0.26529395278389,4,1JV7GONwi6qMLb9J7kcSTV,2003
8680,Flor de Lis,Djavan,A Voz e o Violão,1975-01-01,0.1426936311412963,0.63,0.223,0.549,0.502,0.0,0.0622,0.38220315334170496,0.030547354076765836,0.781,0.22156627727389283,4,1TX4h6MrIZ0K3r4OOG11WO,1975
8681,Love,Lana Del Rey,Lust For Life,2017-07-21,0.17697765357077092,0.7,0.487,0.527,0.366,0.0023,0.11,0.565648109390261,0.006018623665682488,0.234,0.300285634209318,4,2Kerz9H9IejzeIpjhDJoYG,2017
8682,Enfance 80,Videoclub,Enfance 80,2020-05-01,0.1408074177579913,0.58,0.077,0.661,0.564,0.000312,0.112,0.6493651458071718,0.001589825119236886,0.327,0.3064395904518268,4,41EVzZNXWACIguYgegrrFX,2020
8683,Gente De Mierda,PUTOCHINOMARICÓN,Corazón De Cerdo Con Ginseng Al Vapor,2018-04-20,0.08160111497452673,0.41,0.0804,0.726,0.659,4.33e-06,0.0988,0.7304660248360542,0.09039291392232567,0.574,0.24671282133848552,4,3nUHxleuIMVyXLtc2TQBbl,2018
8684,Now Or Never,Halsey,hopeless fountain kingdom (Deluxe),2017-06-02,0.13513650133414212,0.69,0.107,0.67,0.585,1.11e-06,0.131,0.7778010325101158,0.014762661821485352,0.447,0.36609480193444127,4,7i2DJ88J7jQ8K7zqFX2fW8,2017
8685,Perra,Elilluminari,Perra,2018-03-04,0.10307304021923981,0.55,0.0451,0.926,0.733,0.00011,0.0435,0.7715920189758615,0.3515784692255281,0.571,0.3062905120544792,4,42Me7m2MabWieh1bxDdjDd,2018
8686,Nothing Compares 2 U - Live At SiriusXM/2015,Chris Cornell,Chris Cornell (Deluxe Edition),2018-11-16,0.1994822300934802,0.62,0.609,0.434,0.327,1.78e-06,0.686,0.5734268173573323,0.009993186463774697,0.295,0.4226014776650745,4,0tUELgOuOJ3KCsYMDDsNvD,2018
8687,Imagine U,Omar Apollo,Imagine U,2020-04-08,0.11679069314009034,0.56,0.0701,0.956,0.366,0.00691,0.122,0.7231407841495744,0.02736770383829207,0.919,0.3182943046089077,4,6rsuqpfWuNMpaektrYV906,2020
8688,It Makes You Forget (Itgehane) - Edit,Peggy Gou,It Makes You Forget (Itgehane),2018-01-23,0.15056055633184934,0.61,0.0177,0.794,0.89,0.468,0.0838,0.6181456676433653,0.02350669997728821,0.77,0.45538083567386417,4,1GZJu6ciZ55S8Kp1s8Z5ex,2018
8689,Louder than bombs,BTS,MAP OF THE SOUL : 7,2020-02-21,0.13701621551359958,0.74,0.0433,0.643,0.667,0.0,0.0904,0.7034323984930932,0.1471723824665001,0.485,0.5805828369022701,4,3op7HNwLli54MBjFGzIlZO,2020
8690,California,Childish Gambino,"""Awaken, My Love!""",2016-12-02,0.09936560549110511,0.57,0.315,0.879,0.419,0.0,0.118,0.5311845960652993,0.6468317056552351,0.847,0.5984364657686183,4,6Ik9aiuaoEYxsEKGdQaEJB,2016
8691,Não Me Entrego Pros Caretas,Lamparina e A Primavera,Não Me Entrego Pros Caretas,2019-02-27,0.1216701509620627,0.51,0.2,0.786,0.574,0.000246,0.0828,0.7172108274033766,0.031001589825119236,0.612,0.4849937685229908,4,0eqYWQjirHLBZouJMjFl0S,2019
8692,Trap Pea,El Alfa,Trap Pea,2020-08-20,0.145000848507169,0.7,0.0083,0.969,0.889,0.00214,0.134,0.877598716338775,0.20395185101067453,0.626,0.4077115273379965,4,7d9ybTfliQ5iOJB0i364OS,2020
8693,Tomorrow,Kali Uchis,Isolation,2018-04-06,0.1174976620919493,0.55,0.116,0.644,0.591,3.5e-05,0.141,0.6955839263290079,0.00817624347036112,0.494,0.3482292467963053,4,3P4gLPPOHIRQ5j6PC1hNa5,2018
8694,One Way Or Another,Blondie,Atomic: The Very Best Of Blondie,1998-01-01,0.1304852377805941,0.55,0.00402,0.445,0.872,0.00909,0.047,0.7278149853495186,0.04292527821939587,0.834,0.6784259706494452,4,5Q7cE6wGHMehLFo2ppkk5D,1998
8695,Bad Romance,Halestorm,ReAniMate: The CoVeRs eP,2011-03-22,0.15939947356448836,0.65,0.0128,0.545,0.927,2.33e-06,0.367,0.7821612948234965,0.054735407676584136,0.682,0.44976356166180675,4,0n3sHHfdOq6Awix3JPe3xl,2011
8696,Fala Lá pra Ela,Rosa Neon,Rosa Neon,2019-09-05,0.1024065107579877,0.45,0.39,0.754,0.426,0.018,0.296,0.5858797265243477,0.021803315920962976,0.685,0.5743811755726101,4,2ZSncaR4RlN392r6Mr7Dst,2019
8697,Wipe It Down,BMW KENNY,Wipe It Down,2020-04-27,0.05182176294515033,0.62,0.0428,0.933,0.632,0.00463,0.102,0.6863052881261336,0.44696797637974106,0.534,0.5454540033512824,4,2kefHjNepGePZG4WxH2Vh4,2020
8698,Blue - Flume Remix,Eiffel 65,Blue (Flume Remix),2020-07-03,0.10037659275627625,0.64,0.434,0.743,0.701,0.0075,0.249,0.8110785544858379,0.07517601635248693,0.659,0.5149167844386006,4,0chpQTaECrCZBusarf71Ql,2020
8699,Sirena,Sin Bandera,Hasta Ahora,2007-11-13,0.17308679686738374,0.6,0.239,0.747,0.841,0.0,0.167,0.7050718571229245,0.029298205768794,0.708,0.3122834636278526,4,6FgQ1jmP02HyO3mM3nk8W1,2007
8700,Angel from Montgomery,John Prine,John Prine,1971,0.14191372667959287,0.59,0.541,0.617,0.421,0.00227,0.125,0.45095576949909305,0.010674540086304795,0.39,0.4950356893683249,4,2qWKpYIleSvBT6aUMXoia5,1971
8701,Forever Young,BLACKPINK,SQUARE UP,2018-06-15,0.1512220308567756,0.7,0.0426,0.6,0.96,0.0,0.0882,0.8843309613506349,0.08244378832614126,0.503,0.3650989582401593,4,56bHclo7YNvpujMveLElQn,2018
